RefID,OrderID,OrderDate,CompanyName,ContactName,City,Country,ProductName,CategoryName,QuantityPerUnit,SalePrice,Quantity,SaleDiscount,CostPrice
101218,10710,20-Jul-2014,Franchi S.p.A.,Paolo Accorti,Torino,Italy,Teatime Chocolate Biscuits,Confections,10 boxes x 12 pieces,9.20,5,0.00, 9.20 
101219,10710,20-Jul-2014,Franchi S.p.A.,Paolo Accorti,Torino,Italy,Zaanse koeken,Confections,10 - 4 oz boxes,9.50,5,0.00, 9.50 
101220,10711,21-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Teatime Chocolate Biscuits,Confections,10 boxes x 12 pieces,9.20,12,0.00, 9.20 
101221,10711,21-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Jack's New England Clam Chowder,Seafood,12 - 12 oz cans,9.65,42,0.00, 9.65 
101222,10711,21-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Perth Pasties,Meat/Poultry,48 pieces,32.80,120,0.00, 32.80 
101223,10712,21-Jul-2014,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Perth Pasties,Meat/Poultry,48 pieces,32.80,3,0.05, 32.80 
101224,10712,21-Jul-2014,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Gnocchi di nonna Alice,Grains/Cereals,24 - 250 g pkgs.,38.00,30,0.00, 38.00 
101225,10713,22-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Ikura,Seafood,12 - 200 ml jars,31.00,18,0.00, 31.00 
101226,10713,22-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Gumbär Gummibärchen,Confections,100 - 250 g bags,31.23,30,0.00, 31.23 
101227,10713,22-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Røgede sild,Seafood,1k pkg.,9.50,110,0.00, 9.50 
101228,10713,22-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Spegesild,Seafood,4 - 450 g glasses,12.00,24,0.00, 12.00 
101229,10714,22-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Chang,Beverages,24 - 12 oz bottles,19.00,30,0.25, 19.00 
101230,10714,22-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Alice Mutton,Meat/Poultry,20 - 1 kg tins,39.00,27,0.25, 39.00 
101231,10714,22-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Zaanse koeken,Confections,10 - 4 oz boxes,9.50,50,0.25, 9.50 
101232,10714,22-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Gnocchi di nonna Alice,Grains/Cereals,24 - 250 g pkgs.,38.00,18,0.25, 38.00 
101233,10714,22-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Escargots de Bourgogne,Seafood,24 pieces,13.25,12,0.25, 13.25 
101234,10715,23-Jul-2014,Bon app',Laurence Lebihan,Marseille,France,Ikura,Seafood,12 - 200 ml jars,31.00,21,0.00, 31.00 
101235,10715,23-Jul-2014,Bon app',Laurence Lebihan,Marseille,France,Fløtemysost,Dairy Products,10 - 500 g pkgs.,21.50,30,0.00, 21.50 
101236,10716,24-Jul-2014,Rancho grande,Sergio Gutiérrez,Buenos Aires,Argentina,Sir Rodney's Scones,Confections,24 pkgs. x 4 pieces,10.00,5,0.00, 10.00 
101237,10716,24-Jul-2014,Rancho grande,Sergio Gutiérrez,Buenos Aires,Argentina,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,53.00,7,0.00, 53.00 
101238,10716,24-Jul-2014,Rancho grande,Sergio Gutiérrez,Buenos Aires,Argentina,Sirop d'érable,Condiments,24 - 500 ml bottles,28.50,10,0.00, 28.50 
101239,10717,24-Jul-2014,Frankenversand,Peter Franken,München,Germany,Sir Rodney's Scones,Confections,24 pkgs. x 4 pieces,10.00,32,0.05, 10.00 
101240,10717,24-Jul-2014,Frankenversand,Peter Franken,München,Germany,Tourtière,Meat/Poultry,16 pies,7.45,15,0.00, 7.45 
101241,10717,24-Jul-2014,Frankenversand,Peter Franken,München,Germany,Gudbrandsdalsost,Dairy Products,10 kg pkg.,36.00,25,0.05, 36.00 
101242,10718,27-Jul-2014,Königlich Essen,Philip Cramer,Brandenburg,Germany,Queso Manchego La Pastora,Dairy Products,10 - 500 g pkgs.,38.00,36,0.00, 38.00 
101243,10718,27-Jul-2014,Königlich Essen,Philip Cramer,Brandenburg,Germany,Pavlova,Confections,32 - 500 g boxes,17.45,20,0.00, 17.45 
101244,10718,27-Jul-2014,Königlich Essen,Philip Cramer,Brandenburg,Germany,Inlagd Sill,Seafood,24 - 250 g  jars,19.00,40,0.00, 19.00 
101245,10718,27-Jul-2014,Königlich Essen,Philip Cramer,Brandenburg,Germany,Tarte au sucre,Confections,48 pies,49.30,20,0.00, 49.30 
101246,10719,27-Jul-2014,Let's Stop N Shop,Jaime Yorres,San Francisco,USA,Carnarvon Tigers,Seafood,16 kg pkg.,62.50,12,0.25, 62.50 
101247,10719,27-Jul-2014,Let's Stop N Shop,Jaime Yorres,San Francisco,USA,Nord-Ost Matjeshering,Seafood,10 - 200 g glasses,25.89,3,0.25, 25.89 
101248,10719,27-Jul-2014,Let's Stop N Shop,Jaime Yorres,San Francisco,USA,Tourtière,Meat/Poultry,16 pies,7.45,40,0.25, 7.45 
101249,10720,28-Jul-2014,Que Delícia,Bernardo Batista,Rio de Janeiro,Brazil,Steeleye Stout,Beverages,24 - 12 oz bottles,18.00,21,0.00, 18.00 
101250,10720,28-Jul-2014,Que Delícia,Bernardo Batista,Rio de Janeiro,Brazil,Fløtemysost,Dairy Products,10 - 500 g pkgs.,21.50,8,0.00, 21.50 
101251,10721,29-Jul-2014,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Gula Malacca,Condiments,20 - 2 kg bags,19.45,50,0.05, 19.45 
101252,10722,29-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Chang,Beverages,24 - 12 oz bottles,19.00,3,0.00, 19.00 
101253,10722,29-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,12.50,50,0.00, 12.50 
101254,10722,29-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Scottish Longbreads,Confections,10 boxes x 8 pieces,12.50,45,0.00, 12.50 
101255,10722,29-Jul-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Rhönbräu Klosterbier,Beverages,24 - 0.5 l bottles,7.75,42,0.00, 7.75 
101256,10723,30-Jul-2014,White Clover Markets,Karl Jablonski,Seattle,USA,Gumbär Gummibärchen,Confections,100 - 250 g bags,31.23,15,0.00, 31.23 
101257,10724,30-Jul-2014,Mère Paillarde,Jean Fresnière,Montréal,Canada,Ikura,Seafood,12 - 200 ml jars,31.00,16,0.00, 31.00 
101258,10724,30-Jul-2014,Mère Paillarde,Jean Fresnière,Montréal,Canada,Sirop d'érable,Condiments,24 - 500 ml bottles,28.50,5,0.00, 28.50 
101259,10725,31-Jul-2014,Familia Arquibaldo,Aria Cruz,São Paulo,Brazil,Jack's New England Clam Chowder,Seafood,12 - 12 oz cans,9.65,12,0.00, 9.65 
101260,10725,31-Jul-2014,Familia Arquibaldo,Aria Cruz,São Paulo,Brazil,Filo Mix,Grains/Cereals,16 - 2 kg boxes,7.00,4,0.00, 7.00 
101261,10725,31-Jul-2014,Familia Arquibaldo,Aria Cruz,São Paulo,Brazil,Pâté chinois,Meat/Poultry,24 boxes x 2 pies,24.00,6,0.00, 24.00 
101262,10726,03-Aug-2014,Eastern Connection,Ann Devon,London,UK,Chef Anton's Cajun Seasoning,Condiments,48 - 6 oz jars,22.00,25,0.00, 22.00 
101263,10726,03-Aug-2014,Eastern Connection,Ann Devon,London,UK,Queso Cabrales,Dairy Products,1 kg pkg.,21.00,5,0.00, 21.00 
101264,10727,03-Aug-2014,Reggiani Caseifici,Maurizio Moroni,Reggio Emilia,Italy,Alice Mutton,Meat/Poultry,20 - 1 kg tins,39.00,20,0.05, 39.00 
101265,10727,03-Aug-2014,Reggiani Caseifici,Maurizio Moroni,Reggio Emilia,Italy,Gnocchi di nonna Alice,Grains/Cereals,24 - 250 g pkgs.,38.00,10,0.05, 38.00 
101266,10727,03-Aug-2014,Reggiani Caseifici,Maurizio Moroni,Reggio Emilia,Italy,Raclette Courdavault,Dairy Products,5 kg pkg.,55.00,10,0.05, 55.00 
101267,10728,04-Aug-2014,Queen Cozinha,Lúcia Carvalho,São Paulo,Brazil,Nord-Ost Matjeshering,Seafood,10 - 200 g glasses,25.89,15,0.00, 25.89 
101268,10728,04-Aug-2014,Queen Cozinha,Lúcia Carvalho,São Paulo,Brazil,Boston Crab Meat,Seafood,24 - 4 oz tins,18.40,6,0.00, 18.40 
101269,10728,04-Aug-2014,Queen Cozinha,Lúcia Carvalho,São Paulo,Brazil,Pâté chinois,Meat/Poultry,24 boxes x 2 pies,24.00,12,0.00, 24.00 
101270,10728,04-Aug-2014,Queen Cozinha,Lúcia Carvalho,São Paulo,Brazil,Camembert Pierrot,Dairy Products,15 - 300 g rounds,34.00,15,0.00, 34.00 
101271,10729,04-Aug-2014,LINO-Delicateses,Felipe Izquierdo,I. de Margarita,Venezuela,Chai,Beverages,10 boxes x 20 bags,18.00,50,0.00, 18.00 
101272,10729,04-Aug-2014,LINO-Delicateses,Felipe Izquierdo,I. de Margarita,Venezuela,Sir Rodney's Scones,Confections,24 pkgs. x 4 pieces,10.00,30,0.00, 10.00 
101273,10729,04-Aug-2014,LINO-Delicateses,Felipe Izquierdo,I. de Margarita,Venezuela,Valkoinen suklaa,Confections,12 - 100 g bars,16.25,40,0.00, 16.25 
101274,10730,05-Aug-2014,Bon app',Laurence Lebihan,Marseille,France,Pavlova,Confections,32 - 500 g boxes,17.45,15,0.05, 17.45 
101275,10730,05-Aug-2014,Bon app',Laurence Lebihan,Marseille,France,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,12.50,3,0.05, 12.50 
101276,10730,05-Aug-2014,Bon app',Laurence Lebihan,Marseille,France,Louisiana Fiery Hot Pepper Sauce,Condiments,32 - 8 oz bottles,21.05,10,0.05, 21.05 
101277,10731,06-Aug-2014,Chop-suey Chinese,Yang Wang,Bern,Switzerland,Sir Rodney's Scones,Confections,24 pkgs. x 4 pieces,10.00,40,0.05, 10.00 
101278,10731,06-Aug-2014,Chop-suey Chinese,Yang Wang,Bern,Switzerland,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,53.00,30,0.05, 53.00 
101279,10732,06-Aug-2014,Bon app',Laurence Lebihan,Marseille,France,Lakkalikööri,Beverages,500 ml,18.00,20,0.00, 18.00 
101280,10733,07-Aug-2014,Berglunds snabbköp,Christina Berglund,Luleå,Sweden,Tofu,Produce,40 - 100 g pkgs.,23.25,16,0.00, 23.25 
101281,10733,07-Aug-2014,Berglunds snabbköp,Christina Berglund,Luleå,Sweden,Rössle Sauerkraut,Produce,25 - 825 g cans,45.60,20,0.00, 45.60 
101282,10733,07-Aug-2014,Berglunds snabbköp,Christina Berglund,Luleå,Sweden,Filo Mix,Grains/Cereals,16 - 2 kg boxes,7.00,25,0.00, 7.00 
101283,10734,07-Aug-2014,Gourmet Lanchonetes,André Fonseca,Campinas,Brazil,Grandma's Boysenberry Spread,Condiments,12 - 8 oz jars,25.00,30,0.00, 25.00 
101284,10734,07-Aug-2014,Gourmet Lanchonetes,André Fonseca,Campinas,Brazil,Nord-Ost Matjeshering,Seafood,10 - 200 g glasses,25.89,15,0.00, 25.89 
101285,10734,07-Aug-2014,Gourmet Lanchonetes,André Fonseca,Campinas,Brazil,Lakkalikööri,Beverages,500 ml,18.00,20,0.00, 18.00 
101286,10735,10-Aug-2014,Let's Stop N Shop,Jaime Yorres,San Francisco,USA,Sirop d'érable,Condiments,24 - 500 ml bottles,28.50,20,0.10, 28.50 
101287,10735,10-Aug-2014,Let's Stop N Shop,Jaime Yorres,San Francisco,USA,Original Frankfurter grüne Soße,Condiments,12 boxes,13.00,2,0.10, 13.00 
101288,10736,11-Aug-2014,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Louisiana Fiery Hot Pepper Sauce,Condiments,32 - 8 oz bottles,21.05,40,0.00, 21.05 
101289,10736,11-Aug-2014,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Rhönbräu Klosterbier,Beverages,24 - 0.5 l bottles,7.75,20,0.00, 7.75 
101290,10737,11-Aug-2014,Vins et alcools Chevalier,Paul Henriot,Reims,France,Konbu,Seafood,2 kg box,6.00,4,0.00, 6.00 
101291,10737,11-Aug-2014,Vins et alcools Chevalier,Paul Henriot,Reims,France,Jack's New England Clam Chowder,Seafood,12 - 12 oz cans,9.65,12,0.00, 9.65 
101292,10738,12-Aug-2014,Spécialités du monde,Dominique Perrier,Paris,France,Pavlova,Confections,32 - 500 g boxes,17.45,3,0.00, 17.45 
101293,10739,12-Aug-2014,Vins et alcools Chevalier,Paul Henriot,Reims,France,Inlagd Sill,Seafood,24 - 250 g  jars,19.00,6,0.00, 19.00 
101294,10739,12-Aug-2014,Vins et alcools Chevalier,Paul Henriot,Reims,France,Filo Mix,Grains/Cereals,16 - 2 kg boxes,7.00,18,0.00, 7.00 
101295,10740,13-Aug-2014,White Clover Markets,Karl Jablonski,Seattle,USA,Rössle Sauerkraut,Produce,25 - 825 g cans,45.60,5,0.20, 45.60 
101296,10740,13-Aug-2014,White Clover Markets,Karl Jablonski,Seattle,USA,Steeleye Stout,Beverages,24 - 12 oz bottles,18.00,35,0.20, 18.00 
101297,10740,13-Aug-2014,White Clover Markets,Karl Jablonski,Seattle,USA,Røgede sild,Seafood,1k pkg.,9.50,40,0.20, 9.50 
101298,10740,13-Aug-2014,White Clover Markets,Karl Jablonski,Seattle,USA,Gnocchi di nonna Alice,Grains/Cereals,24 - 250 g pkgs.,38.00,14,0.20, 38.00 
101299,10741,14-Aug-2014,Around the Horn,Thomas Hardy,London,UK,Chang,Beverages,24 - 12 oz bottles,19.00,15,0.20, 19.00 
101300,10742,14-Aug-2014,Bottom-Dollar Markets,Elizabeth Lincoln,Tsawassen,Canada,Aniseed Syrup,Condiments,12 - 550 ml bottles,10.00,20,0.00, 10.00 
101301,10742,14-Aug-2014,Bottom-Dollar Markets,Elizabeth Lincoln,Tsawassen,Canada,Camembert Pierrot,Dairy Products,15 - 300 g rounds,34.00,50,0.00, 34.00 
101302,10742,14-Aug-2014,Bottom-Dollar Markets,Elizabeth Lincoln,Tsawassen,Canada,Mozzarella di Giovanni,Dairy Products,24 - 200 g pkgs.,34.80,35,0.00, 34.80 
101303,10743,17-Aug-2014,Around the Horn,Thomas Hardy,London,UK,Spegesild,Seafood,4 - 450 g glasses,12.00,28,0.05, 12.00 
101304,10744,17-Aug-2014,Vaffeljernet,Palle Ibsen,Århus,Denmark,Boston Crab Meat,Seafood,24 - 4 oz tins,18.40,50,0.20, 18.40 
101305,10745,18-Aug-2014,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Carnarvon Tigers,Seafood,16 kg pkg.,62.50,24,0.00, 62.50 
101306,10745,18-Aug-2014,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Gula Malacca,Condiments,20 - 2 kg bags,19.45,16,0.00, 19.45 
101307,10745,18-Aug-2014,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Raclette Courdavault,Dairy Products,5 kg pkg.,55.00,45,0.00, 55.00 
101308,10745,18-Aug-2014,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Mozzarella di Giovanni,Dairy Products,24 - 200 g pkgs.,34.80,7,0.00, 34.80 
101309,10746,19-Aug-2014,Chop-suey Chinese,Yang Wang,Bern,Switzerland,Konbu,Seafood,2 kg box,6.00,6,0.00, 6.00 
101310,10746,19-Aug-2014,Chop-suey Chinese,Yang Wang,Bern,Switzerland,Singaporean Hokkien Fried Mee,Grains/Cereals,32 - 1 kg pkgs.,14.00,28,0.00, 14.00 
101311,10746,19-Aug-2014,Chop-suey Chinese,Yang Wang,Bern,Switzerland,Tarte au sucre,Confections,48 pies,49.30,9,0.00, 49.30 
101312,10746,19-Aug-2014,Chop-suey Chinese,Yang Wang,Bern,Switzerland,Gudbrandsdalsost,Dairy Products,10 kg pkg.,36.00,40,0.00, 36.00 
101313,10747,19-Aug-2014,Piccolo und mehr,Georg Pipps,Salzburg,Austria,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,12.50,8,0.00, 12.50 
101314,10747,19-Aug-2014,Piccolo und mehr,Georg Pipps,Salzburg,Austria,Jack's New England Clam Chowder,Seafood,12 - 12 oz cans,9.65,35,0.00, 9.65 
101315,10747,19-Aug-2014,Piccolo und mehr,Georg Pipps,Salzburg,Austria,Vegie-spread,Condiments,15 - 625 g jars,43.90,9,0.00, 43.90 
101316,10747,19-Aug-2014,Piccolo und mehr,Georg Pipps,Salzburg,Austria,Gudbrandsdalsost,Dairy Products,10 kg pkg.,36.00,30,0.00, 36.00 
101317,10748,20-Aug-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Tunnbröd,Grains/Cereals,12 - 250 g pkgs.,9.00,44,0.00, 9.00 
101318,10748,20-Aug-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Boston Crab Meat,Seafood,24 - 4 oz tins,18.40,40,0.00, 18.40 
101319,10748,20-Aug-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Gnocchi di nonna Alice,Grains/Cereals,24 - 250 g pkgs.,38.00,28,0.00, 38.00 
101320,10749,20-Aug-2014,Island Trading,Helen Bennett,Cowes,UK,Gnocchi di nonna Alice,Grains/Cereals,24 - 250 g pkgs.,38.00,15,0.00, 38.00 
101321,10749,20-Aug-2014,Island Trading,Helen Bennett,Cowes,UK,Raclette Courdavault,Dairy Products,5 kg pkg.,55.00,6,0.00, 55.00 
101322,10749,20-Aug-2014,Island Trading,Helen Bennett,Cowes,UK,Lakkalikööri,Beverages,500 ml,18.00,10,0.00, 18.00 
101323,10750,21-Aug-2014,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Tofu,Produce,40 - 100 g pkgs.,23.25,5,0.15, 23.25 
101324,10750,21-Aug-2014,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Røgede sild,Seafood,1k pkg.,9.50,40,0.15, 9.50 
101325,10750,21-Aug-2014,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Raclette Courdavault,Dairy Products,5 kg pkg.,55.00,25,0.15, 55.00 
101326,10751,24-Aug-2014,Richter Supermarkt,Michael Holz,Genève,Switzerland,Gumbär Gummibärchen,Confections,100 - 250 g bags,31.23,12,0.10, 31.23 
101327,10751,24-Aug-2014,Richter Supermarkt,Michael Holz,Genève,Switzerland,Nord-Ost Matjeshering,Seafood,10 - 200 g glasses,25.89,30,0.00, 25.89 
101328,10751,24-Aug-2014,Richter Supermarkt,Michael Holz,Genève,Switzerland,Valkoinen suklaa,Confections,12 - 100 g bars,16.25,20,0.10, 16.25 
101329,10751,24-Aug-2014,Richter Supermarkt,Michael Holz,Genève,Switzerland,Röd Kaviar,Seafood,24 - 150 g jars,15.00,15,0.00, 15.00 
101330,10752,24-Aug-2014,North/South,Simon Crowther,London,UK,Chai,Beverages,10 boxes x 20 bags,18.00,8,0.00, 18.00 
101331,10752,24-Aug-2014,North/South,Simon Crowther,London,UK,Gudbrandsdalsost,Dairy Products,10 kg pkg.,36.00,3,0.00, 36.00 
101332,10753,25-Aug-2014,Franchi S.p.A.,Paolo Accorti,Torino,Italy,Røgede sild,Seafood,1k pkg.,9.50,4,0.00, 9.50 
101333,10753,25-Aug-2014,Franchi S.p.A.,Paolo Accorti,Torino,Italy,Longlife Tofu,Produce,5 kg pkg.,10.00,5,0.00, 10.00 
101334,10754,25-Aug-2014,Magazzini Alimentari Riuniti,Giovanni Rovelli,Bergamo,Italy,Boston Crab Meat,Seafood,24 - 4 oz tins,18.40,3,0.00, 18.40 
101335,10755,26-Aug-2014,Bon app',Laurence Lebihan,Marseille,France,Zaanse koeken,Confections,10 - 4 oz boxes,9.50,30,0.25, 9.50 
101336,10755,26-Aug-2014,Bon app',Laurence Lebihan,Marseille,France,Gnocchi di nonna Alice,Grains/Cereals,24 - 250 g pkgs.,38.00,30,0.25, 38.00 
101337,10755,26-Aug-2014,Bon app',Laurence Lebihan,Marseille,France,Ravioli Angelo,Grains/Cereals,24 - 250 g pkgs.,19.50,14,0.25, 19.50 
101338,10755,26-Aug-2014,Bon app',Laurence Lebihan,Marseille,France,Gudbrandsdalsost,Dairy Products,10 kg pkg.,36.00,25,0.25, 36.00 
101339,10756,27-Aug-2014,Split Rail Beer & Ale,Art Braunschweiger,Lander,USA,Carnarvon Tigers,Seafood,16 kg pkg.,62.50,21,0.20, 62.50 
101340,10756,27-Aug-2014,Split Rail Beer & Ale,Art Braunschweiger,Lander,USA,Inlagd Sill,Seafood,24 - 250 g  jars,19.00,20,0.20, 19.00 
101341,10756,27-Aug-2014,Split Rail Beer & Ale,Art Braunschweiger,Lander,USA,Scottish Longbreads,Confections,10 boxes x 8 pieces,12.50,6,0.20, 12.50 
101342,10756,27-Aug-2014,Split Rail Beer & Ale,Art Braunschweiger,Lander,USA,Gudbrandsdalsost,Dairy Products,10 kg pkg.,36.00,20,0.20, 36.00 
101343,10757,27-Aug-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Sasquatch Ale,Beverages,24 - 12 oz bottles,14.00,30,0.00, 14.00 
101344,10757,27-Aug-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Raclette Courdavault,Dairy Products,5 kg pkg.,55.00,7,0.00, 55.00 
101345,10757,27-Aug-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Tarte au sucre,Confections,48 pies,49.30,30,0.00, 49.30 
101346,10757,27-Aug-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Wimmers gute Semmelknödel,Grains/Cereals,20 bags x 4 pieces,33.25,24,0.00, 33.25 
101347,10758,28-Aug-2014,Richter Supermarkt,Michael Holz,Genève,Switzerland,Gumbär Gummibärchen,Confections,100 - 250 g bags,31.23,20,0.00, 31.23 
101348,10758,28-Aug-2014,Richter Supermarkt,Michael Holz,Genève,Switzerland,Filo Mix,Grains/Cereals,16 - 2 kg boxes,7.00,60,0.00, 7.00 
101349,10758,28-Aug-2014,Richter Supermarkt,Michael Holz,Genève,Switzerland,Outback Lager,Beverages,24 - 355 ml bottles,15.00,40,0.00, 15.00 
101350,10759,28-Aug-2014,Ana Trujillo Emparedados y helados,Ana Trujillo,México D.F.,Mexico,Mascarpone Fabioli,Dairy Products,24 - 200 g pkgs.,32.00,10,0.00, 32.00 
101351,10760,01-Sep-2014,Maison Dewey,Catherine Dewey,Bruxelles,Belgium,NuNuCa Nuß-Nougat-Creme,Confections,20 - 450 g glasses,14.00,12,0.25, 14.00 
101352,10760,01-Sep-2014,Maison Dewey,Catherine Dewey,Bruxelles,Belgium,Schoggi Schokolade,Confections,100 - 100 g pieces,43.90,40,0.00, 43.90 
101353,10760,01-Sep-2014,Maison Dewey,Catherine Dewey,Bruxelles,Belgium,Ipoh Coffee,Beverages,16 - 500 g tins,46.00,30,0.25, 46.00 
101354,10761,02-Sep-2014,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,NuNuCa Nuß-Nougat-Creme,Confections,20 - 450 g glasses,14.00,35,0.25, 14.00 
101355,10761,02-Sep-2014,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Rhönbräu Klosterbier,Beverages,24 - 0.5 l bottles,7.75,18,0.00, 7.75 
101356,10762,02-Sep-2014,Folk och fä HB,Maria Larsson,Bräcke,Sweden,Chartreuse verte,Beverages,750 cc per bottle,18.00,16,0.00, 18.00 
101357,10762,02-Sep-2014,Folk och fä HB,Maria Larsson,Bräcke,Sweden,Zaanse koeken,Confections,10 - 4 oz boxes,9.50,30,0.00, 9.50 
101358,10762,02-Sep-2014,Folk och fä HB,Maria Larsson,Bräcke,Sweden,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,53.00,28,0.00, 53.00 
101359,10762,02-Sep-2014,Folk och fä HB,Maria Larsson,Bräcke,Sweden,Gnocchi di nonna Alice,Grains/Cereals,24 - 250 g pkgs.,38.00,60,0.00, 38.00 
101360,10763,03-Sep-2014,Folies gourmandes,Martine Rancé,Lille,France,Sir Rodney's Scones,Confections,24 pkgs. x 4 pieces,10.00,40,0.00, 10.00 
101361,10763,03-Sep-2014,Folies gourmandes,Martine Rancé,Lille,France,Gustaf's Knäckebröd,Grains/Cereals,24 - 500 g pkgs.,21.00,6,0.00, 21.00 
101362,10763,03-Sep-2014,Folies gourmandes,Martine Rancé,Lille,France,Guaraná Fantástica,Beverages,12 - 355 ml cans,4.50,20,0.00, 4.50 
101363,10764,03-Sep-2014,Ernst Handel,Roland Mendel,Graz,Austria,Aniseed Syrup,Condiments,12 - 550 ml bottles,10.00,20,0.10, 10.00 
101364,10764,03-Sep-2014,Ernst Handel,Roland Mendel,Graz,Austria,Chartreuse verte,Beverages,750 cc per bottle,18.00,130,0.10, 18.00 
101365,10765,04-Sep-2014,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Louisiana Fiery Hot Pepper Sauce,Condiments,32 - 8 oz bottles,21.05,80,0.10, 21.05 
101366,10766,05-Sep-2014,Ottilies Käseladen,Henriette Pfalzheim,Köln,Germany,Chang,Beverages,24 - 12 oz bottles,19.00,40,0.00, 19.00 
101367,10766,05-Sep-2014,Ottilies Käseladen,Henriette Pfalzheim,Köln,Germany,Uncle Bob's Organic Dried Pears,Produce,12 - 1 lb pkgs.,30.00,35,0.00, 30.00 
101368,10766,05-Sep-2014,Ottilies Käseladen,Henriette Pfalzheim,Köln,Germany,Scottish Longbreads,Confections,10 boxes x 8 pieces,12.50,40,0.00, 12.50 
101369,10767,05-Sep-2014,Suprêmes délices,Pascale Cartrain,Charleroi,Belgium,Singaporean Hokkien Fried Mee,Grains/Cereals,32 - 1 kg pkgs.,14.00,2,0.00, 14.00 
101370,10768,08-Sep-2014,Around the Horn,Thomas Hardy,London,UK,Gustaf's Knäckebröd,Grains/Cereals,24 - 500 g pkgs.,21.00,4,0.00, 21.00 
101371,10768,08-Sep-2014,Around the Horn,Thomas Hardy,London,UK,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,12.50,50,0.00, 12.50 
101372,10768,08-Sep-2014,Around the Horn,Thomas Hardy,London,UK,Camembert Pierrot,Dairy Products,15 - 300 g rounds,34.00,15,0.00, 34.00 
101373,10768,08-Sep-2014,Around the Horn,Thomas Hardy,London,UK,Fløtemysost,Dairy Products,10 - 500 g pkgs.,21.50,12,0.00, 21.50 
101374,10769,08-Sep-2014,Vaffeljernet,Palle Ibsen,Århus,Denmark,Jack's New England Clam Chowder,Seafood,12 - 12 oz cans,9.65,30,0.05, 9.65 
101375,10769,08-Sep-2014,Vaffeljernet,Palle Ibsen,Århus,Denmark,Filo Mix,Grains/Cereals,16 - 2 kg boxes,7.00,15,0.05, 7.00 
101376,10769,08-Sep-2014,Vaffeljernet,Palle Ibsen,Århus,Denmark,Sirop d'érable,Condiments,24 - 500 ml bottles,28.50,20,0.00, 28.50 
101377,10769,08-Sep-2014,Vaffeljernet,Palle Ibsen,Århus,Denmark,Tarte au sucre,Confections,48 pies,49.30,15,0.00, 49.30 
101378,10770,09-Sep-2014,Hanari Carnes,Mario Pontes,Rio de Janeiro,Brazil,Queso Cabrales,Dairy Products,1 kg pkg.,21.00,15,0.25, 21.00 
101379,10771,10-Sep-2014,Ernst Handel,Roland Mendel,Graz,Austria,Fløtemysost,Dairy Products,10 - 500 g pkgs.,21.50,16,0.00, 21.50 
