RecDate,Mkt,Series,Sector,Symbol,NameOfTheSecurityInNse,PrevClose,OpenPrice,HighPrice,LowPrice,ClosePrice,TradeValue,TradeQty,IndSec,CoprInd,Trades,52W_High,52W_Low
12/5/2014,N,EQ,Cement,ACC,ACC LIMITED,1476.25,1472.1,1510.65,1466.6,1497.15,645142436.7,431034,Y, ,19201,1564.65,970.15
12/5/2014,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,230.05,229.9,237.75,229.05,236.95,781562557.6,3317412,Y, ,64172,243.8,150.1
12/5/2014,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,791.7,794.9,797.5,781.75,784.65,463976345.3,588459,Y, ,23525,802.2,460.2
12/5/2014,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,499.95,502,506.4,496.5,498.55,1403942946,2798293,Y, ,34749,2043.05,369.05
12/5/2014,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2625.1,2625,2637.95,2611.25,2619.9,284471986.8,108559,Y, ,9570,2695,1793.2
12/5/2014,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1085.2,1089.95,1119.75,1082.1,1104.55,1595090247,1445982,Y, ,27913,1119.75,511.15
12/5/2014,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,369.9,373,375.75,365.05,367.8,1612684475,4345536,Y, ,64395,420,281.9
12/5/2014,N,EQ,CapGoods,BHEL,BHEL,273.9,275,278.1,271.1,272.2,719876131.7,2630404,Y, ,29278,291.5,145.55
12/5/2014,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,726.55,729.95,731.8,707.7,710.05,523281134,730033,Y, ,20183,785,316.05
12/5/2014,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,262.15,261.7,261.95,258.5,259.7,436185408.2,1678881,Y, ,25241,386,255
12/5/2014,N,EQ,Pharma,CIPLA,CIPLA LTD,659.25,657.1,664.5,645.75,647.3,945860000.7,1448690,Y, ,43895,673,366.5
12/5/2014,N,EQ,Metals,COALINDIA,COAL INDIA LTD,355.85,355.4,359.5,355,356.55,433899864.5,1215587,Y, ,23540,423.7,240.3
12/5/2014,N,EQ,Housing,DLF,DLF LIMITED,154.35,154.35,163.65,153.5,161.7,2405856844,15035601,Y, ,91356,242.95,100.1
12/5/2014,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3475.55,3477.95,3477.95,3386.1,3395.5,1093729124,319587,Y, ,24014,3666.25,2246.5
12/5/2014,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,470.75,474.1,479.8,467,469.35,571696728.8,1206823,Y, ,40714,551.9,330.65
12/5/2014,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3473.9,3495,3526,3476,3484.6,101716527.8,29021,Y, ,2708,3789,2426.35
12/5/2014,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1623.85,1627.95,1628,1592,1596.8,2230445343,1392962,Y, ,53236,1776.25,1082.4
12/5/2014,N,EQ,FinSrvc,HDFC,HDFC LTD,1113,1120,1122.65,1109.7,1114.85,1887814762,1693044,Y, ,79956,1177.8,755
12/5/2014,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,941.4,941,944.4,935.7,942.75,957094899.8,1018545,Y, ,16965,965.9,616.8
12/5/2014,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,3218,3233.9,3233.9,3181,3187,1629609982,509568,Y, ,25233,3269.95,1907.1
12/5/2014,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,165.9,167.45,167.8,162.9,163.2,1121817379,6802949,Y, ,39320,198.9,96.7
12/5/2014,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,824.65,820,827.5,812.7,820.65,564744539.6,688493,Y, ,28342,829.75,537.2
12/5/2014,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,362.2,363.8,364.95,358.4,359.8,2818412696,7771527,Y, ,101233,1798.15,358.35
12/5/2014,N,EQ,FinSrvc,IDFC,IDFC LIMITED,161.3,161,163.2,159.6,160.25,586039030.8,3630914,Y, ,18015,166.65,88.05
12/5/2014,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,784.45,790,795.3,781.2,787.3,812736087,1029452,Y, ,13135,795.3,369.5
12/5/2014,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2101.8,2115,2116.6,2059.8,2070.3,3824320996,1839690,Y, ,81929,4402.2,2059.8
12/5/2014,N,EQ,Tobacco,ITC,ITC LTD,383.15,383,392,382.65,391.35,4210352470,10854436,Y, ,98017,392,307.55
12/5/2014,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,152.75,153,154.8,148.2,152.95,983911702.5,6441064,Y, ,40930,351,127.7
12/5/2014,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1223.85,1232,1249,1224.2,1240.4,1282892527,1034103,Y, ,28333,1264.7,630.5
12/5/2014,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1629.3,1634.2,1655,1619.3,1628.5,2350787942,1431237,Y, ,49113,1776.6,951.5
12/5/2014,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1481.9,1489.9,1494.75,1470.75,1474.25,257151917.1,173494,Y, ,6066,1497.5,851.65
12/5/2014,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1265.1,1275.9,1299.8,1267.5,1294.05,1061434359,823874,Y, ,38830,1433.7,846.6
12/5/2014,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3406.85,3411,3417,3390,3410.1,477206754.5,140056,Y, ,5179,3432,1540.4
12/5/2014,N,EQ,Metals,NMDC,NMDC LTD.,139.8,140.25,141.2,139.1,139.9,367130923.6,2620013,Y, ,17842,196,123.1
12/5/2014,N,EQ,Power,NTPC,NTPC LTD,142.05,141.65,142.15,140.65,141.05,1816920159,12824965,Y, ,13720,168.9,110.65
12/5/2014,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,370.8,373,374.8,364.8,365.3,1626098196,4418389,Y, ,58600,471.85,264.15
12/5/2014,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,1095.45,1095.5,1128.6,1089.3,1121.95,1827300374,1638992,Y, ,35718,1128.6,509.15
12/5/2014,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,136.5,136.3,138.2,136,136.75,439881190.1,3206282,Y, ,35608,150.9,92.1
12/5/2014,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,958.55,961,967,955.1,957.35,2206122678,2296865,Y, ,60064,1145.25,793.1
12/5/2014,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,320.3,320,321.3,316,317.55,3632078757,11391988,Y, ,91179,2979,291.25
12/5/2014,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,237.15,238.85,245.95,237.9,241.75,1736775547,7157646,Y, ,71409,318.3,168.85
12/5/2014,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,839.4,837.4,844.65,819.15,821.55,1440408662,1735099,Y, ,59718,932.5,552.55
12/5/2014,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,527.75,524.45,530.75,522.45,525.35,1286326338,2443317,Y, ,37122,550.7,332.1
12/5/2014,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,89.15,89.5,90.65,88.65,89.3,184610416.9,2056592,Y, ,10161,115.6,71.4
12/5/2014,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,461.85,463.5,468.7,459.5,461.15,1424660270,3067638,Y, ,47459,579.9,332
12/5/2014,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2637.95,2640.9,2649.8,2572.15,2578.95,3055331984,1179838,Y, ,76304,2839.7,1983.05
12/5/2014,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2679.25,2691.95,2691.95,2610.1,2618.15,1114114769,422439,Y, ,29065,2734,1662
12/5/2014,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,2464.65,2460,2514,2460,2485.25,262753770.1,105258,Y, ,12418,2872,1634
12/5/2014,N,EQ,InfoTech,WIPRO,WIPRO LTD,592.7,591,591,576.7,578.85,604220223.5,1037636,Y, ,25551,621.9,466.65
12/5/2014,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,374.65,374.15,375.95,371.05,372.65,423472733.1,1137286,Y, ,16357,402.4,254.15
12/8/2014,N,EQ,Cement,ACC,ACC LIMITED,1497.15,1502.4,1517,1465.7,1478.15,547481390.6,367839,Y, ,26335,1564.65,970.15
12/8/2014,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,236.95,238.25,239.7,229.3,231.5,748323623.9,3207123,Y, ,85698,243.8,150.1
12/8/2014,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,784.65,794,809.6,786.2,793.5,1127285931,1413437,Y, ,39981,809.6,460.2
12/8/2014,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,498.55,499.95,503,495.5,496.6,1072492443,2150646,Y, ,34936,2043.05,369.05
12/8/2014,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2619.9,2625,2637.55,2597.1,2614.65,693760334,265082,Y, ,16749,2695,1793.2
12/8/2014,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1104.55,1108,1124.95,1077.5,1085,1272890337,1155172,Y, ,28114,1124.95,511.15
12/8/2014,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,367.8,367,374.9,366.5,369.75,1426830268,3842163,Y, ,77852,420,281.9
12/8/2014,N,EQ,CapGoods,BHEL,BHEL,272.2,272.55,275.25,261.75,266.95,1024723184,3826917,Y, ,53424,291.5,145.55
12/8/2014,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,710.05,711,716,687.15,689.75,1145132896,1632658,Y, ,40310,785,316.05
12/8/2014,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,259.7,259,259.95,257,257.95,342363307.4,1327017,Y, ,22784,386,255
12/8/2014,N,EQ,Pharma,CIPLA,CIPLA LTD,647.3,651,655,641,651.9,1125396859,1732385,Y, ,55144,673,366.5
12/8/2014,N,EQ,Metals,COALINDIA,COAL INDIA LTD,356.55,357.55,367.95,357,364.6,1763677723,4844333,Y, ,84439,423.7,240.3
12/8/2014,N,EQ,Housing,DLF,DLF LIMITED,161.7,161,166,158.6,160.55,2015283805,12397326,Y, ,78726,242.95,100.1
12/8/2014,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3395.5,3395.9,3405.55,3310.55,3315.4,1205279664,361631,Y, ,65989,3666.25,2246.5
12/8/2014,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,469.35,468.95,472.95,465.35,466.75,314733111.6,673148,Y, ,40252,551.9,332
12/8/2014,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3484.6,3467.1,3512.9,3410.05,3437.9,93498561.85,27023,Y, ,2871,3789,2426.35
12/8/2014,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1596.8,1591.1,1594,1540,1559.5,2005069561,1283165,Y, ,88391,1776.25,1122.7
12/8/2014,N,EQ,FinSrvc,HDFC,HDFC LTD,1114.85,1120,1128.8,1104.35,1107.6,1607090404,1440243,Y, ,65910,1177.8,755
12/8/2014,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,942.75,945,945,925,927.15,948547738.9,1014282,Y, ,22837,965.9,616.8
12/8/2014,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,3187,3205,3205,3142,3160.15,621556576.4,196600,Y, ,19613,3269.95,1907.1
12/8/2014,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,163.2,162.75,164.85,157.8,159.15,1445165497,9025091,Y, ,71746,198.9,96.7
12/8/2014,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,820.65,820,828.45,814.25,820,834156802.8,1016796,Y, ,40025,829.75,537.2
12/8/2014,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,359.8,360.9,362,352.6,353.8,2096059025,5886966,Y, ,132026,1798.15,352.6
12/8/2014,N,EQ,FinSrvc,IDFC,IDFC LIMITED,160.25,160.45,160.7,157.4,158,627454038.5,3951521,Y, ,38020,166.65,88.05
12/8/2014,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,787.3,788.6,789.5,768.7,783.35,493317741.8,634004,Y, ,10999,795.3,369.5
12/8/2014,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2070.3,2009,2019,1957.75,1970.15,82685068301,41580102,Y, ,199122,4402.2,1957.75
12/8/2014,N,EQ,Tobacco,ITC,ITC LTD,391.35,393.2,399.7,392.3,397.8,3986295837,10054410,Y, ,105479,399.7,310.35
12/8/2014,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,152.95,153,155.25,147,148.6,482113795.1,3200693,Y, ,27311,351,127.7
12/8/2014,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1240.4,1242.95,1254.35,1229.9,1245.95,932940337.8,749638,Y, ,34475,1264.7,630.5
12/8/2014,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1628.5,1630,1636.15,1594.3,1601.8,1701738276,1057091,Y, ,48017,1776.6,951.5
12/8/2014,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1474.25,1475.1,1478.75,1452,1456.3,239795265.2,164032,Y, ,7343,1497.5,851.65
12/8/2014,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1294.05,1304.5,1305,1243.8,1248.75,1338094337,1058138,Y, ,57113,1433.7,846.6
12/8/2014,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3410.1,3430,3440,3366.1,3379.85,690480040.3,203336,Y, ,15421,3440,1540.4
12/8/2014,N,EQ,Metals,NMDC,NMDC LTD.,139.9,139.9,141.3,138.85,139.9,273850948.2,1961062,Y, ,20050,196,123.1
12/8/2014,N,EQ,Power,NTPC,NTPC LTD,141.05,141.05,142.3,139.6,139.9,369270355.2,2623947,Y, ,26789,168.9,110.65
12/8/2014,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,365.3,364.45,371.95,363.5,368.3,1282613750,3486147,Y, ,69327,471.85,264.15
12/8/2014,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,1121.95,1122,1135.1,1103.6,1110.5,1417370261,1261562,Y, ,34429,1135.1,509.15
12/8/2014,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,136.75,136.75,138.3,135.45,135.85,237210759.3,1733162,Y, ,23152,150.9,93.25
12/8/2014,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,957.35,960,962.85,942.25,944.6,2226978951,2340414,Y, ,82516,1145.25,793.1
12/8/2014,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,317.55,318.6,318.6,312.3,312.9,3086788323,9814223,Y, ,115724,2979,291.25
12/8/2014,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,241.75,238,241.4,232.05,232.75,855299466.4,3618514,Y, ,43779,318.3,168.85
12/8/2014,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,821.55,821,839.55,820.05,827.8,1417212808,1706311,Y, ,37818,932.5,552.55
12/8/2014,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,525.35,525.1,530.5,513.7,515.7,1615981496,3102060,Y, ,54495,550.7,332.1
12/8/2014,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,89.3,89.4,91.2,88.8,89.1,261029812,2909642,Y, ,12694,115.6,71.4
12/8/2014,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,461.15,464,466,450.45,451.85,1398249012,3055870,Y, ,52961,579.9,332
12/8/2014,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2578.95,2595,2595,2501.65,2512.8,4076299040,1616287,Y, ,83979,2839.7,1995
12/8/2014,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2618.15,2618,2622,2585,2612.8,758012445,290848,Y, ,22715,2734,1662
12/8/2014,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,2485.25,2492,2525,2478.85,2512.1,249462955.1,99526,Y, ,15180,2872,1634
12/8/2014,N,EQ,InfoTech,WIPRO,WIPRO LTD,578.85,578,580.25,565.45,568.35,554161819.5,969284,Y, ,24234,621.9,474.7
12/8/2014,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,372.65,373,380.5,371,374.55,560012829.6,1490662,Y, ,23792,402.4,254.15
12/9/2014,N,EQ,Cement,ACC,ACC LIMITED,1478.15,1470.5,1474.7,1420.35,1430.6,959100271.8,668787,Y, ,29680,1564.65,970.15
12/9/2014,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,231.5,230.4,231.4,225,225.85,537499781.9,2361458,Y, ,30012,243.8,150.1
12/9/2014,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,793.5,797,801.3,771.1,781.8,1143916973,1457128,Y, ,69938,809.6,460.2
12/9/2014,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,496.6,495.95,496,487,488.8,1336066947,2722580,Y, ,37530,2043.05,369.05
12/9/2014,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2614.65,2600,2641.2,2595,2608.85,1516149105,579980,Y, ,17172,2695,1793.2
12/9/2014,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1085,1083.1,1096.5,1043.4,1049.65,1060189863,991457,Y, ,24098,1124.95,511.15
12/9/2014,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,369.75,366.2,372.25,352.6,354.15,2120070546,5885614,Y, ,60449,420,281.9
12/9/2014,N,EQ,CapGoods,BHEL,BHEL,266.95,265.55,267.8,258,259.3,857439114.5,3274922,Y, ,32574,291.5,145.55
12/9/2014,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,689.75,693.15,697.25,667,673.35,1769492286,2584665,Y, ,58950,785,316.05
12/9/2014,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,257.95,256,257.25,252,253.95,750432908,2958846,Y, ,32422,386,252
12/9/2014,N,EQ,Pharma,CIPLA,CIPLA LTD,651.9,651,652.45,636,640,515574405.3,801143,Y, ,36391,673,366.5
12/9/2014,N,EQ,Metals,COALINDIA,COAL INDIA LTD,364.6,363.95,364.5,356.35,360.95,1372352291,3800573,Y, ,117918,423.7,240.3
12/9/2014,N,EQ,Housing,DLF,DLF LIMITED,160.55,159.75,162.45,157.2,159.2,1663885236,10409190,Y, ,76563,242.95,100.1
12/9/2014,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3315.4,3330,3379,3320,3354.85,1201148441,358801,Y, ,42801,3666.25,2246.5
12/9/2014,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,466.75,466,470.7,459.55,464.55,483318530.3,1039577,Y, ,33992,551.9,332
12/9/2014,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3437.9,3420,3422.45,3370,3375.9,290064369.5,85372,Y, ,3500,3789,2426.35
12/9/2014,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1559.5,1562.8,1576.15,1546.3,1560.7,1867184740,1195861,Y, ,80034,1776.25,1122.7
12/9/2014,N,EQ,FinSrvc,HDFC,HDFC LTD,1107.6,1108,1119.45,1082.6,1103.2,2221762397,2008922,Y, ,63188,1177.8,755
12/9/2014,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,927.15,925.05,935,925.05,926.75,1132578376,1218336,Y, ,25118,965.9,616.8
12/9/2014,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,3160.15,3148.1,3198.6,3130.45,3136.6,1036541919,328254,Y, ,29268,3269.95,1907.1
12/9/2014,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,159.15,157.7,158.75,152.5,154.45,1192756565,7678563,Y, ,65790,198.9,96.7
12/9/2014,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,820,819,819.5,810.05,812.95,769123095.4,945417,Y, ,30990,829.75,537.2
12/9/2014,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,353.8,355,357.95,349.2,350.4,2605125485,7381562,Y, ,76458,1798.15,349.2
12/9/2014,N,EQ,FinSrvc,IDFC,IDFC LIMITED,158,157.4,158.2,153,153.7,596178836.7,3845767,Y, ,22522,166.65,88.05
12/9/2014,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,783.35,780.9,782.55,768.1,774.5,432410402.1,558503,Y, ,14222,795.3,369.5
12/9/2014,N,EQ,InfoTech,INFY,INFOSYS LIMITED,1970.15,1982.75,1986,1952.45,1964.8,4940618049,2512615,Y, ,100292,4402.2,1952.45
12/9/2014,N,EQ,Tobacco,ITC,ITC LTD,397.8,398.5,400,391.8,394.35,3653031743,9253845,Y, ,101809,400,310.35
12/9/2014,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,148.6,148,148.9,142.8,145.1,529386405.9,3644828,Y, ,32234,351,127.7
12/9/2014,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1245.95,1241.55,1243.9,1224.55,1231.95,791521203.4,640625,Y, ,33866,1264.7,630.5
12/9/2014,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1601.8,1597.15,1601,1551,1559.6,2696843539,1713039,Y, ,79599,1776.6,951.5
12/9/2014,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1456.3,1457.1,1466.95,1419.9,1432.5,731100876.7,507221,Y, ,18497,1497.5,851.65
12/9/2014,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1248.75,1250.2,1272,1236,1265.65,1180258478,939082,Y, ,38841,1433.7,846.6
12/9/2014,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3379.85,3390,3390,3319.8,3336.55,740924215.7,221590,Y, ,12354,3440,1540.4
12/9/2014,N,EQ,Metals,NMDC,NMDC LTD.,139.9,138.9,140.35,137.85,140,413407874,2970427,Y, ,16769,196,123.1
12/9/2014,N,EQ,Power,NTPC,NTPC LTD,139.9,139.75,139.75,134.3,134.95,662314731.7,4872156,Y, ,34189,168.9,110.65
12/9/2014,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,368.3,366.2,367.9,350.5,352.1,2165554876,6071983,Y, ,87308,471.85,264.15
12/9/2014,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,1110.5,1107.7,1114.05,1080.25,1084.65,1166302976,1066591,Y, ,24721,1135.1,509.15
12/9/2014,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,135.85,135.4,136.85,134.6,134.95,367329171.6,2709825,Y, ,33955,150.9,93.25
12/9/2014,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,944.6,941,950.7,931,939.85,2278633640,2422696,Y, ,64424,1145.25,793.1
12/9/2014,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,312.9,312.7,314.4,305.5,306.55,4611859077,14926558,Y, ,126498,2979,291.25
12/9/2014,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,232.75,230.4,233.2,218.8,220.75,1185306993,5279677,Y, ,66209,318.3,168.85
12/9/2014,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,827.8,851.6,854.45,832.85,839.45,2934881847,3486844,Y, ,81465,932.5,552.55
12/9/2014,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,515.7,517.25,520.85,501.35,503.25,2802240898,5503173,Y, ,98340,550.7,332.1
12/9/2014,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,89.1,88.8,89.3,84.35,85.4,349178249.1,4054069,Y, ,17569,115.6,71.4
12/9/2014,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,451.85,451.4,451.4,435.05,436.3,1800579329,4066957,Y, ,67295,579.9,332
12/9/2014,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2512.8,2516,2559,2509.1,2514.85,3150789700,1243970,Y, ,109440,2839.7,1995
12/9/2014,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2612.8,2601,2629.05,2591.95,2612.15,1003827464,384262,Y, ,24345,2734,1662
12/9/2014,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,2512.1,2503.35,2511.75,2465.6,2481.75,346504556.8,139771,Y, ,23139,2872,1634
12/9/2014,N,EQ,InfoTech,WIPRO,WIPRO LTD,568.35,569,575.75,555.55,556.9,865272443.4,1533128,Y, ,24283,621.9,474.7
12/9/2014,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,374.55,373.5,375.7,365.1,365.95,355021527.4,960495,Y, ,15026,402.4,254.15
12/10/2014,N,EQ,Cement,ACC,ACC LIMITED,1430.6,1438.7,1439.7,1416,1432.1,729855300.4,510356,Y, ,17708,1564.65,970.15
12/10/2014,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,225.85,227.5,227.9,222.8,225.65,314054468.9,1396517,Y, ,36845,243.8,150.1
12/10/2014,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,781.8,779.95,779.95,764.45,775.65,978353529.2,1267394,Y, ,61705,809.6,460.2
12/10/2014,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,488.8,488.55,496.15,486.5,489.25,1630546870,3317262,Y, ,40226,2043.05,369.05
12/10/2014,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2608.85,2608.9,2617.35,2555.75,2569.5,1325287842,515235,Y, ,30642,2695,1793.2
12/10/2014,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1049.65,1046.1,1076,1045,1072.2,1552531468,1454365,Y, ,34337,1124.95,511.15
12/10/2014,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,354.15,360,361.65,348.65,353.3,1862960542,5255721,Y, ,59690,420,281.9
12/10/2014,N,EQ,CapGoods,BHEL,BHEL,259.3,257,263.5,252.3,253.1,1286028178,5024659,Y, ,48573,291.5,145.55
12/10/2014,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,673.35,669.8,675.55,661.35,668.95,1147543628,1717612,Y, ,31734,785,316.05
12/10/2014,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,253.95,252.25,259.5,252.25,257,652097284.2,2535628,Y, ,41258,386,252
12/10/2014,N,EQ,Pharma,CIPLA,CIPLA LTD,640,641,652,636.05,649.85,949763483.7,1467006,Y, ,69978,673,366.5
12/10/2014,N,EQ,Metals,COALINDIA,COAL INDIA LTD,360.95,362.75,364.5,358.55,360.05,775785818.7,2148878,Y, ,59629,423.7,240.3
12/10/2014,N,EQ,Housing,DLF,DLF LIMITED,159.2,157.25,161.7,150.1,159.55,1575560495,9884609,Y, ,74109,242.95,100.1
12/10/2014,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3354.85,3380,3421.9,3340,3401.6,859253977.2,253495,Y, ,32443,3666.25,2246.5
12/10/2014,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,464.55,461.1,468.45,453,454.75,702496473,1527678,Y, ,26351,551.9,332
12/10/2014,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3375.9,3352.1,3433.15,3352.1,3408.85,174023252,51369,Y, ,3817,3789,2426.35
